id,latitude,longitude,location,vehicle_number,vehicle_type,description,violation_type,offence_code,created_datetime,closed_datetime,modified_datetime,device_id,created_by_id,center_code,police_station,data_sent_to_scita,junction_name,action_taken_timestamp,data_sent_to_scita_timestamp,updated_vehicle_number,updated_vehicle_type,validation_status,validation_timestamp,created_at_ist,violation_items,parking_violation,date,month,weekday,hour,is_peak_hour,is_weekend,near_junction,violation_severity,vehicle_pcu,junction_weight,peak_weight,grid_lat,grid_lon,grid_id,incident_impact
FKID001173,13.0022179,77.5502668,"19th Main Road, Dr M Munivenkataswamy Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL1163,SCOOTER,,"[""WRONG PARKING""]",[112],2024-03-15 00:30:46+00,,2024-03-15 00:55:08.104853+00,FKDEV00270,FKUSR00269,19.0,Malleshwaram,True,"BTP026 - 1st Block Junction, Rajajinagar",,2024-04-01 19:53:00.49779+00,FKN00GL1163,SCOOTER,approved,2024-04-15 01:08:12.711+00,2024-03-15 06:00:46+05:30,['WRONG PARKING'],True,2024-03-15,2024-03,Friday,6,0,0,1,1.05,0.4,1.25,1.0,13.002,77.55,"13.002,77.55",0.525
FKID001174,13.0037411,77.550025,"19th Main Road, Dr M Munivenkataswamy Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL1164,CAR,,"[""WRONG PARKING""]",[112],2024-03-15 00:28:46+00,,2024-03-15 00:55:07.001542+00,FKDEV00270,FKUSR00269,19.0,Malleshwaram,True,"BTP026 - 1st Block Junction, Rajajinagar",,2024-04-01 19:53:00.493431+00,FKN00GL1164,CAR,approved,2024-04-15 01:08:25.044+00,2024-03-15 05:58:46+05:30,['WRONG PARKING'],True,2024-03-15,2024-03,Friday,5,0,0,1,1.05,1.0,1.25,1.0,13.004,77.55,"13.004,77.55",1.3125
FKID001175,12.908422,77.6006514,"1st Cross Road, Sarakki Industrial Layout, JP Nagar Phase 3, Bengaluru, Karnataka. Pin-560078 (India)",FKN00GL1165,PASSENGER AUTO,,"[""NO PARKING""]",[113],2024-03-15 00:29:46+00,,2024-03-15 00:55:29.393275+00,FKDEV00303,FKUSR00302,31.0,Mico Layout,True,BTP130 - GD Mara Junction,,2024-04-01 19:53:00.548506+00,FKN00GL1165,PASSENGER AUTO,approved,2024-04-15 01:13:42.101+00,2024-03-15 05:59:46+05:30,['NO PARKING'],True,2024-03-15,2024-03,Friday,5,0,0,1,1.0,0.75,1.25,1.0,12.908,77.601,"12.908,77.601",0.9375
FKID001176,12.9829429,77.5636824,"Old Mysore Road, Block 4N, Ramachandrapuram, Bengaluru, Karnataka. Pin-560021 (India)",FKN00GL1166,CAR,,"[""NO PARKING""]",[113],2024-03-14 23:36:46+00,,2024-03-15 00:55:31.017893+00,FKDEV00323,FKUSR00322,87.0,Sheshadripuram,True,BTP010 - Rajajinagar Entrance,,2024-04-01 19:53:00.556954+00,FKN00GL1166,CAR,approved,2024-04-14 06:26:14.669+00,2024-03-15 05:06:46+05:30,['NO PARKING'],True,2024-03-15,2024-03,Friday,5,0,0,1,1.0,1.0,1.25,1.0,12.983,77.564,"12.983,77.564",1.25
FKID001177,12.908422,77.6006514,"1st Cross Road, Sarakki Industrial Layout, JP Nagar Phase 3, Bengaluru, Karnataka. Pin-560078 (India)",FKN00GL1167,SCOOTER,,"[""NO PARKING""]",[113],2024-03-15 00:28:46+00,,2024-03-15 00:55:27.274612+00,FKDEV00303,FKUSR00302,31.0,Mico Layout,True,BTP130 - GD Mara Junction,,2024-04-01 19:53:00.535808+00,FKN00GL1167,SCOOTER,approved,2024-04-15 01:08:36.887+00,2024-03-15 05:58:46+05:30,['NO PARKING'],True,2024-03-15,2024-03,Friday,5,0,0,1,1.0,0.4,1.25,1.0,12.908,77.601,"12.908,77.601",0.5
FKID001178,13.0017122,77.5503102,"19th Main Road, Ketamaranahalli, Block 1, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL1168,SCOOTER,,"[""WRONG PARKING""]",[112],2024-03-15 00:52:46+00,,2024-03-15 00:55:11.094189+00,FKDEV00270,FKUSR00269,19.0,Malleshwaram,True,"BTP026 - 1st Block Junction, Rajajinagar",,2024-04-01 19:53:00.510602+00,FKN00GL1168,SCOOTER,approved,2024-04-15 01:33:21.521+00,2024-03-15 06:22:46+05:30,['WRONG PARKING'],True,2024-03-15,2024-03,Friday,6,0,0,1,1.05,0.4,1.25,1.0,13.002,77.55,"13.002,77.55",0.525
FKID001179,13.0017122,77.5503102,"19th Main Road, Ketamaranahalli, Block 1, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL1169,SCOOTER,,"[""WRONG PARKING""]",[112],2024-03-15 00:30:46+00,,2024-03-15 00:55:08.972997+00,FKDEV00270,FKUSR00269,19.0,Malleshwaram,True,"BTP026 - 1st Block Junction, Rajajinagar",,2024-04-01 19:53:00.502086+00,FKN00GL1169,SCOOTER,approved,2024-04-15 01:09:00.707+00,2024-03-15 06:00:46+05:30,['WRONG PARKING'],True,2024-03-15,2024-03,Friday,6,0,0,1,1.05,0.4,1.25,1.0,13.002,77.55,"13.002,77.55",0.525
FKID001180,12.9416483,77.6312983,"Ejipura Main Road, Muneshwara Swamy Layout, Ejipura, Bengaluru, Karnataka. Pin-560047 (India)",FKN00GL1170,CAR,,"[""WRONG PARKING"",""PARKING ON FOOTPATH""]","[112,105]",2023-11-30 01:25:46+00,,2023-11-30 01:27:20.845532+00,FKDEV00325,FKUSR00324,8.0,Ashok Nagar,True,No Junction,,,FKN00GL1170,CAR,approved,2023-11-30 23:12:37.754+00,2023-11-30 06:55:46+05:30,"['WRONG PARKING', 'PARKING ON FOOTPATH']",True,2023-11-30,2023-11,Thursday,6,0,0,0,1.1,1.0,1.0,1.0,12.942,77.631,"12.942,77.631",1.1
FKID001181,12.9876838,77.5725517,"Acharya Govind Vittal Bhave Road, RV Shetty Layout, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",FKN00GL1171,MOTOR CYCLE,,"[""NO PARKING""]",[113],2024-03-14 23:24:46+00,,2024-03-15 00:56:50.135252+00,FKDEV00323,FKUSR00322,87.0,Sheshadripuram,True,No Junction,,2024-04-01 19:54:59.626114+00,FKN00GL1171,MOTOR CYCLE,approved,2024-04-14 03:16:41.459+00,2024-03-15 04:54:46+05:30,['NO PARKING'],True,2024-03-15,2024-03,Friday,4,0,0,0,1.0,0.4,1.0,1.0,12.988,77.573,"12.988,77.573",0.4
FKID001182,12.8568372,77.5889765,"Bannerghatta Main Road, Anjanapura Upavalaya, Gottigere, Bengaluru, Karnataka. Pin-560083 (India)",FKN00GL1172,CAR,,"[""WRONG PARKING""]",[112],2023-11-29 22:06:46+00,,2023-11-29 23:19:35.142313+00,FKDEV00326,FKUSR00325,44.0,Hulimavu,True,No Junction,,,FKN00GL1172,CAR,approved,2023-11-30 23:13:01.736+00,2023-11-30 03:36:46+05:30,['WRONG PARKING'],True,2023-11-30,2023-11,Thursday,3,0,0,0,1.05,1.0,1.0,1.0,12.857,77.589,"12.857,77.589",1.05
FKID001183,12.9874187,77.5743217,"Padmabhushan Dr RK Srikantan Road, Seshadripuram Police Station Junction, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",FKN00GL1173,SCOOTER,,"[""DEFECTIVE NUMBER PLATE"",""WRONG PARKING""]","[116,112]",2023-11-19 04:48:46+00,,2023-11-19 04:57:46.21788+00,FKDEV00327,FKUSR00326,87.0,Sheshadripuram,False,No Junction,,,,,,,2023-11-19 10:18:46+05:30,"['DEFECTIVE NUMBER PLATE', 'WRONG PARKING']",True,2023-11-19,2023-11,Sunday,10,1,1,0,1.05,0.4,1.0,1.2,12.987,77.574,"12.987,77.574",0.504
FKID001184,12.9927263,77.571537,"Padmabhushan Dr RK Srikantan Road, Seshadripuram Police Station Junction, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",FKN00GL1174,SCOOTER,,"[""NO PARKING""]",[113],2024-03-15 00:56:46+00,,2024-03-15 00:57:42.101353+00,FKDEV00323,FKUSR00322,87.0,Sheshadripuram,True,No Junction,,2024-04-01 19:56:02.080317+00,FKN00GL1174,SCOOTER,approved,2024-04-15 05:00:03.502+00,2024-03-15 06:26:46+05:30,['NO PARKING'],True,2024-03-15,2024-03,Friday,6,0,0,0,1.0,0.4,1.0,1.0,12.993,77.572,"12.993,77.572",0.4
FKID001185,12.9789709,77.5803989,"Vajreshwari Road, Railway Officers Enclave, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL1175,CAR,,"[""PARKING ON FOOTPATH"",""NO PARKING""]","[105,113]",2023-11-30 00:00:46+00,,2023-11-30 03:52:12.398726+00,FKDEV00181,FKUSR00181,3.0,Upparpet,True,BTP058 - Subbanna Junction,,,FKN00GL1175,CAR,approved,2023-11-30 23:14:25.691+00,2023-11-30 05:30:46+05:30,"['PARKING ON FOOTPATH', 'NO PARKING']",True,2023-11-30,2023-11,Thursday,5,0,0,1,1.1,1.0,1.25,1.0,12.979,77.58,"12.979,77.58",1.375
FKID001186,12.9649041,77.5389034,"Sri Sankasta Hara Ganapati Temple Road, RPC Layout, Vijaya Nagar Stage 2, Bengaluru, Karnataka. Pin-560104 (India)",FKN00GL1176,SCOOTER,,"[""WRONG PARKING""]",[112],2023-11-29 22:18:46+00,,2023-11-29 22:57:04.12842+00,FKDEV00165,FKUSR00165,30.0,Vijayanagara,True,"BTP016 - 5th Main Road, RPC Layout",,,FKN00GL1176,SCOOTER,rejected,2023-11-30 23:14:37.645+00,2023-11-30 03:48:46+05:30,['WRONG PARKING'],True,2023-11-30,2023-11,Thursday,3,0,0,1,1.05,0.4,1.25,1.0,12.965,77.539,"12.965,77.539",0.525
FKID001187,12.9899452,77.5742361,"J Lingaiah Road, Shree MG Seshadri Circle, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",FKN00GL1177,CAR,,"[""NO PARKING""]",[113],2024-03-14 22:29:46+00,,2024-03-15 00:58:49.51791+00,FKDEV00323,FKUSR00322,87.0,Sheshadripuram,True,No Junction,,2024-04-01 19:57:04.471116+00,FKN00GL1177,CAR,approved,2024-04-16 04:52:16.931+00,2024-03-15 03:59:46+05:30,['NO PARKING'],True,2024-03-15,2024-03,Friday,3,0,0,0,1.0,1.0,1.0,1.0,12.99,77.574,"12.99,77.574",1.0
FKID001188,12.9563743,77.5773094,"Kalasipalyam Main Road, Basappa Circle, VV Puram, Bengaluru, Karnataka. Pin-560004 (India)",FKN00GL1178,GOODS AUTO,,"[""WRONG PARKING"",""DEFECTIVE NUMBER PLATE""]","[112,116]",2023-11-30 04:48:46+00,,2023-11-30 04:49:44.843631+00,FKDEV00328,FKUSR00327,28.0,City Market,True,BTP118 - Basappa Circle,,,FKN00GL1178,GOODS AUTO,approved,2023-11-30 23:14:47.82+00,2023-11-30 10:18:46+05:30,"['WRONG PARKING', 'DEFECTIVE NUMBER PLATE']",True,2023-11-30,2023-11,Thursday,10,1,0,1,1.05,0.85,1.25,1.2,12.956,77.577,"12.956,77.577",1.3387499999999999
FKID001189,12.9789739,77.5807712,"Vajreshwari Road, Railway Officers Enclave, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL1179,CAR,,"[""WRONG PARKING""]",[112],2023-11-29 23:59:46+00,,2023-11-30 03:52:11.214736+00,FKDEV00181,FKUSR00181,3.0,Upparpet,True,BTP058 - Subbanna Junction,,,FKN00GL1179,CAR,approved,2023-11-30 23:14:48.11+00,2023-11-30 05:29:46+05:30,['WRONG PARKING'],True,2023-11-30,2023-11,Thursday,5,0,0,1,1.05,1.0,1.25,1.0,12.979,77.581,"12.979,77.581",1.3125
FKID001190,12.9639878,77.5768047,"KR Main Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL1180,CAR,,"[""WRONG PARKING""]",[112],2024-03-26 17:50:46+00,,2024-03-27 20:06:09.4593+00,FKDEV00328,FKUSR00327,28.0,City Market,True,BTP082 - KR Market Junction,,2024-04-14 00:20:19.214902+00,,,,,2024-03-26 23:20:46+05:30,['WRONG PARKING'],True,2024-03-26,2024-03,Tuesday,23,0,0,1,1.05,1.0,1.25,1.0,12.964,77.577,"12.964,77.577",1.3125
FKID001191,12.958527,77.5866029,"Lalbagh Main Road, SGN Layout, Kalasipalyam, Bengaluru, Karnataka. Pin-560027 (India)",FKN00GL1181,SCOOTER,,"[""NO PARKING""]",[113],2023-11-29 21:42:46+00,,2023-11-30 01:12:54.307899+00,FKDEV00329,FKUSR00328,32.0,Wilson Garden,True,BTP180 - Swagath Poornima Theatre,,,FKN00GL1181,SCOOTER,approved,2023-11-30 23:15:09.95+00,2023-11-30 03:12:46+05:30,['NO PARKING'],True,2023-11-30,2023-11,Thursday,3,0,0,1,1.0,0.4,1.25,1.0,12.959,77.587,"12.959,77.587",0.5
FKID001192,12.9808372,77.6150999,"Gangadhara Chetty Road, Neelkanta Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",FKN00GL1182,CAR,,"[""NO PARKING""]",[113],2023-11-19 04:39:46+00,,2023-11-19 04:58:11.177182+00,FKDEV00330,FKUSR00329,17.0,Halasur,True,No Junction,,,FKN00GL1182,CAR,approved,2023-11-19 21:32:35.866+00,2023-11-19 10:09:46+05:30,['NO PARKING'],True,2023-11-19,2023-11,Sunday,10,1,1,0,1.0,1.0,1.0,1.2,12.981,77.615,"12.981,77.615",1.2
FKID001193,12.9305223,77.6097529,"1st Main Road, Prestige Lexington Towers, Sadduguntepalya, Bengaluru, Karnataka. Pin-560029 (India)",FKN00GL1183,CAR,,"[""NO PARKING""]",[113],2023-11-29 20:46:46+00,,2023-11-29 22:21:42.178566+00,FKDEV00331,FKUSR00330,31.0,Mico Layout,True,BTP140 - Madiwala Check Post,,,FKN00GL1183,CAR,approved,2023-11-30 23:15:50.779+00,2023-11-30 02:16:46+05:30,['NO PARKING'],True,2023-11-30,2023-11,Thursday,2,0,0,1,1.0,1.0,1.25,1.0,12.931,77.61,"12.931,77.61",1.25
FKID001194,12.9308769,77.6097797,"1st Main Road, Prestige Lexington Towers, Sadduguntepalya, Bengaluru, Karnataka. Pin-560029 (India)",FKN00GL1184,CAR,,"[""NO PARKING""]",[113],2023-11-29 20:46:46+00,,2023-11-29 22:21:40.593145+00,FKDEV00331,FKUSR00330,31.0,Mico Layout,True,BTP136 - Hosur-Tavarkere Road Junction,,,FKN00GL1184,CAR,approved,2023-11-30 23:16:00.044+00,2023-11-30 02:16:46+05:30,['NO PARKING'],True,2023-11-30,2023-11,Thursday,2,0,0,1,1.0,1.0,1.25,1.0,12.931,77.61,"12.931,77.61",1.25
FKID001195,12.9612775,77.5777891,"Kalasipalyam Main Road, Mothinagar, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL1185,GOODS AUTO,,"[""WRONG PARKING""]",[112],2024-03-15 01:42:46+00,,2024-03-15 01:53:42.181567+00,FKDEV00151,FKUSR00151,28.0,City Market,True,BTP082 - KR Market Junction,,2024-04-01 20:40:13.792239+00,FKN00GL1185,GOODS AUTO,approved,2024-04-14 03:45:14.548+00,2024-03-15 07:12:46+05:30,['WRONG PARKING'],True,2024-03-15,2024-03,Friday,7,0,0,1,1.05,0.85,1.25,1.0,12.961,77.578,"12.961,77.578",1.1156249999999999
FKID001196,12.959911,77.5774675,"Kalasipalyam Main Road, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL1186,GOODS AUTO,,"[""WRONG PARKING""]",[112],2024-03-15 01:45:46+00,,2024-03-15 01:53:52.845756+00,FKDEV00151,FKUSR00151,28.0,City Market,True,BTP104 - Medical College Circle,,2024-04-01 20:40:13.841305+00,FKN00GL1186,GOODS AUTO,approved,2024-04-14 03:46:04.233+00,2024-03-15 07:15:46+05:30,['WRONG PARKING'],True,2024-03-15,2024-03,Friday,7,0,0,1,1.05,0.85,1.25,1.0,12.96,77.577,"12.96,77.577",1.1156249999999999
FKID001197,12.9607061,77.57779,"Kalasipalyam Main Road, Mothinagar, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL1187,PASSENGER AUTO,,"[""WRONG PARKING""]",[112],2024-03-15 01:43:46+00,,2024-03-15 01:53:45.608882+00,FKDEV00151,FKUSR00151,28.0,City Market,True,BTP104 - Medical College Circle,,2024-04-01 20:40:13.820234+00,FKN00GL1187,PASSENGER AUTO,approved,2024-04-14 03:51:13.689+00,2024-03-15 07:13:46+05:30,['WRONG PARKING'],True,2024-03-15,2024-03,Friday,7,0,0,1,1.05,0.75,1.25,1.0,12.961,77.578,"12.961,77.578",0.9843750000000001
FKID001198,12.9607061,77.57779,"Kalasipalyam Main Road, Mothinagar, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL1188,GOODS AUTO,,"[""WRONG PARKING"",""DEFECTIVE NUMBER PLATE""]","[112,116]",2024-03-15 01:43:46+00,,2024-03-15 01:53:46.534223+00,FKDEV00151,FKUSR00151,28.0,City Market,True,BTP104 - Medical College Circle,,2024-04-01 20:40:13.824544+00,FKN00GL1188,GOODS AUTO,approved,2024-04-14 03:47:32.861+00,2024-03-15 07:13:46+05:30,"['WRONG PARKING', 'DEFECTIVE NUMBER PLATE']",True,2024-03-15,2024-03,Friday,7,0,0,1,1.05,0.85,1.25,1.0,12.961,77.578,"12.961,77.578",1.1156249999999999
FKID001199,12.9610915,77.5776775,"Kalasipalyam Main Road, Mothinagar, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL1189,LGV,,"[""WRONG PARKING""]",[112],2024-03-15 01:43:46+00,,2024-03-15 01:53:43.172271+00,FKDEV00151,FKUSR00151,28.0,City Market,True,BTP082 - KR Market Junction,,2024-04-01 20:40:13.807437+00,FKN00GL1189,LGV,approved,2024-04-14 03:48:30.477+00,2024-03-15 07:13:46+05:30,['WRONG PARKING'],True,2024-03-15,2024-03,Friday,7,0,0,1,1.05,1.35,1.25,1.0,12.961,77.578,"12.961,77.578",1.7718750000000003
FKID001200,12.9734171,77.5508844,"Main Road, Mallige Thotta, Cholurpalya, Bengaluru, Karnataka. Pin-560023 (India)",FKN00GL1190,SCOOTER,,"[""NO PARKING""]",[113],2023-11-29 07:46:46+00,,2023-11-30 05:29:01.860777+00,FKDEV00173,FKUSR00173,29.0,Magadi Road,True,"BTP070 - Cholurpalya Junction, Magadi Road",,,FKN00GL1190,SCOOTER,approved,2023-11-30 23:16:58.418+00,2023-11-29 13:16:46+05:30,['NO PARKING'],True,2023-11-29,2023-11,Wednesday,13,0,0,1,1.0,0.4,1.25,1.0,12.973,77.551,"12.973,77.551",0.5
FKID001201,12.9553805,77.5857644,"Lalbagh Main Road, Dr Sri Shantaveera Swami Circle, Mavalli, Bengaluru, Karnataka. Pin-560004 (India)",FKN00GL1191,SCOOTER,,"[""NO PARKING""]",[113],2023-11-30 04:45:46+00,,2023-11-30 04:49:35.389317+00,FKDEV00332,FKUSR00331,32.0,Wilson Garden,True,BTP192 - Urvashi Theater,,,FKN00GL1191,SCOOTER,approved,2023-11-30 23:17:29.904+00,2023-11-30 10:15:46+05:30,['NO PARKING'],True,2023-11-30,2023-11,Thursday,10,1,0,1,1.0,0.4,1.25,1.2,12.955,77.586,"12.955,77.586",0.6
FKID001202,12.9587779,77.7158986,"ITPL Main Road, Embassy Paragon, Thubarahalli, Bengaluru, Karnataka. Pin-560066 (India)",FKN00GL1192,CAR,,"[""WRONG PARKING""]",[112],2024-03-15 01:23:46+00,,2024-03-15 01:55:24.850965+00,FKDEV00333,FKUSR00332,13.0,HAL Old Airport,True,No Junction,,2024-04-01 20:41:09.788764+00,FKN00GL1192,CAR,approved,2024-04-14 03:57:05.664+00,2024-03-15 06:53:46+05:30,['WRONG PARKING'],True,2024-03-15,2024-03,Friday,6,0,0,0,1.05,1.0,1.0,1.0,12.959,77.716,"12.959,77.716",1.05
FKID001203,12.9734223,77.550877,"Main Road, Mallige Thotta, Cholurpalya, Bengaluru, Karnataka. Pin-560023 (India)",FKN00GL1193,SCOOTER,,"[""NO PARKING""]",[113],2023-11-29 07:46:46+00,,2023-11-30 05:27:28.998187+00,FKDEV00173,FKUSR00173,29.0,Magadi Road,True,"BTP070 - Cholurpalya Junction, Magadi Road",,,FKN00GL1193,SCOOTER,approved,2023-11-30 23:17:13.122+00,2023-11-29 13:16:46+05:30,['NO PARKING'],True,2023-11-29,2023-11,Wednesday,13,0,0,1,1.0,0.4,1.25,1.0,12.973,77.551,"12.973,77.551",0.5
FKID001204,12.9734197,77.5507688,"Main Road, Mallige Thotta, Cholurpalya, Bengaluru, Karnataka. Pin-560023 (India)",FKN00GL1194,MOTOR CYCLE,,"[""NO PARKING""]",[113],2023-11-29 07:46:46+00,,2023-11-30 05:26:16.395972+00,FKDEV00173,FKUSR00173,29.0,Magadi Road,True,"BTP070 - Cholurpalya Junction, Magadi Road",,,FKN00GL1194,MOTOR CYCLE,approved,2023-11-30 23:17:26.628+00,2023-11-29 13:16:46+05:30,['NO PARKING'],True,2023-11-29,2023-11,Wednesday,13,0,0,1,1.0,0.4,1.25,1.0,12.973,77.551,"12.973,77.551",0.5
FKID001205,12.9809391,77.5983874,"Cunningham Road, Mantri Altiue Apartment, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL1195,MOTOR CYCLE,,"[""NO PARKING""]",[113],2024-03-15 00:49:46+00,,2024-03-15 01:01:55.04757+00,FKDEV00316,FKUSR00315,16.0,Shivajinagar,True,BTP042 - Minsk Square Junction (CTO),,2024-04-01 20:00:00.171269+00,FKN00GL1195,MOTOR CYCLE,approved,2024-04-15 05:04:02.259+00,2024-03-15 06:19:46+05:30,['NO PARKING'],True,2024-03-15,2024-03,Friday,6,0,0,1,1.0,0.4,1.25,1.0,12.981,77.598,"12.981,77.598",0.5
FKID001206,12.9813481,77.5985838,"Cunningham Road, Mantri Altiue Apartment, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL1196,MOTOR CYCLE,,"[""NO PARKING""]",[113],2024-03-15 00:49:46+00,,2024-03-15 01:01:52.694961+00,FKDEV00316,FKUSR00315,16.0,Shivajinagar,True,BTP042 - Minsk Square Junction (CTO),,2024-04-01 20:00:00.163049+00,FKN00GL1196,MOTOR CYCLE,approved,2024-04-15 05:04:13.864+00,2024-03-15 06:19:46+05:30,['NO PARKING'],True,2024-03-15,2024-03,Friday,6,0,0,1,1.0,0.4,1.25,1.0,12.981,77.599,"12.981,77.599",0.5
FKID001207,12.9591752,77.7159734,"ITPL Main Road, Maruti Platinum, AECS Layout, Kundalhalli, Bengaluru, Karnataka. Pin-560037 (India)",FKN00GL1197,MAXI-CAB,,"[""WRONG PARKING""]",[112],2024-03-15 01:24:46+00,,2024-03-15 01:55:28.220506+00,FKDEV00333,FKUSR00332,13.0,HAL Old Airport,True,No Junction,,2024-04-01 20:41:09.801753+00,FKN00GL1197,MAXI-CAB,approved,2024-04-14 03:57:16.602+00,2024-03-15 06:54:46+05:30,['WRONG PARKING'],True,2024-03-15,2024-03,Friday,6,0,0,0,1.05,1.2,1.0,1.0,12.959,77.716,"12.959,77.716",1.26
FKID001208,12.9809391,77.5983874,"Cunningham Road, Mantri Altiue Apartment, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL1198,SCOOTER,,"[""NO PARKING""]",[113],2024-03-15 00:49:46+00,,2024-03-15 01:01:55.950667+00,FKDEV00316,FKUSR00315,16.0,Shivajinagar,True,BTP042 - Minsk Square Junction (CTO),,2024-04-01 20:00:00.179092+00,FKN00GL1198,SCOOTER,approved,2024-04-15 05:04:36.902+00,2024-03-15 06:19:46+05:30,['NO PARKING'],True,2024-03-15,2024-03,Friday,6,0,0,1,1.0,0.4,1.25,1.0,12.981,77.598,"12.981,77.598",0.5
FKID001209,12.9809391,77.5983874,"Cunningham Road, Mantri Altiue Apartment, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL1199,MOTOR CYCLE,,"[""NO PARKING""]",[113],2024-03-15 00:49:46+00,,2024-03-15 01:01:56.783691+00,FKDEV00316,FKUSR00315,16.0,Shivajinagar,True,BTP042 - Minsk Square Junction (CTO),,2024-04-01 20:00:00.183054+00,FKN00GL1199,MOTOR CYCLE,approved,2024-04-15 02:16:01.764+00,2024-03-15 06:19:46+05:30,['NO PARKING'],True,2024-03-15,2024-03,Friday,6,0,0,1,1.0,0.4,1.25,1.0,12.981,77.598,"12.981,77.598",0.5
FKID001210,12.9813982,77.5985525,"Cunningham Road, Mantri Altiue Apartment, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL1200,CAR,,"[""NO PARKING""]",[113],2024-03-15 00:49:46+00,,2024-03-15 01:01:51.567555+00,FKDEV00316,FKUSR00315,16.0,Shivajinagar,True,BTP042 - Minsk Square Junction (CTO),,2024-04-01 20:00:00.159036+00,FKN00GL1200,CAR,approved,2024-04-15 02:17:46.28+00,2024-03-15 06:19:46+05:30,['NO PARKING'],True,2024-03-15,2024-03,Friday,6,0,0,1,1.0,1.0,1.25,1.0,12.981,77.599,"12.981,77.599",1.25
FKID001211,12.9813481,77.5985838,"Cunningham Road, Mantri Altiue Apartment, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL1201,SCOOTER,,"[""NO PARKING""]",[113],2024-03-15 00:49:46+00,,2024-03-15 01:01:53.527846+00,FKDEV00316,FKUSR00315,16.0,Shivajinagar,True,BTP042 - Minsk Square Junction (CTO),,2024-04-01 20:00:00.167132+00,FKN00GL1201,SCOOTER,approved,2024-04-15 02:18:50.776+00,2024-03-15 06:19:46+05:30,['NO PARKING'],True,2024-03-15,2024-03,Friday,6,0,0,1,1.0,0.4,1.25,1.0,12.981,77.599,"12.981,77.599",0.5
FKID001212,12.9815148,77.6083933,"Dispensary Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL1202,MOTOR CYCLE,,"[""WRONG PARKING""]",[112],2023-11-17 05:59:46+00,,2023-11-17 06:41:00.850856+00,FKDEV00037,FKUSR00037,16.0,Shivajinagar,True,BTP051 - Safina Plaza Junction,,,FKN00GL1202,MOTOR CYCLE,rejected,2023-11-17 19:54:10.909+00,2023-11-17 11:29:46+05:30,['WRONG PARKING'],True,2023-11-17,2023-11,Friday,11,0,0,1,1.05,0.4,1.25,1.0,12.982,77.608,"12.982,77.608",0.525
FKID001213,12.9810677,77.5983201,"Cunningham Road, Mantri Altiue Apartment, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL1203,MOTOR CYCLE,,"[""NO PARKING""]",[113],2024-03-15 00:50:46+00,,2024-03-15 01:02:10.25533+00,FKDEV00316,FKUSR00315,16.0,Shivajinagar,True,BTP042 - Minsk Square Junction (CTO),,2024-04-01 20:01:03.019427+00,FKN00GL1203,MOTOR CYCLE,approved,2024-04-15 02:22:55.173+00,2024-03-15 06:20:46+05:30,['NO PARKING'],True,2024-03-15,2024-03,Friday,6,0,0,1,1.0,0.4,1.25,1.0,12.981,77.598,"12.981,77.598",0.5
